cambodia,46.905,2010-2015,Primary
cameroon,85.1965,2010-2015,Primary
cayman islands,0.303,2010-2015,Primary
central african republic,7.974,2010-2015,Primary
central asia,226.2535,2010-2015,Primary
chad,27.764,2010-2015,Primary
chile,66.059,2010-2015,Primary
china,5968.2405,2010-2015,Primary
"china, hong kong sar",22.984,2010-2015,Primary
"china, macao sar",1.577,2010-2015,Primary
colombia,180.76,2010-2015,Primary
comoros,4.322,2010-2015,Primary
congo,15.437000000000001,2010-2015,Primary
cook islands,0.123,2010-2015,Primary
costa rica,29.163,2010-2015,Primary
croatia,11.746,2010-2015,Primary
cuba,93.414,2010-2015,Primary
cyprus,3.985,2010-2015,Primary
czechia,25.374,2010-2015,Primary
côte d’ivoire,74.703,2010-2015,Primary
dem. rep. of the congo,312.784,2010-2015,Primary
denmark,43.538,2010-2015,Primary
djibouti,1.731,2010-2015,Primary
dominica,0.508,2010-2015,Primary
dominican republic,51.615,2010-2015,Primary
eastern asia,6619.9352,2010-2015,Primary
ecuador,96.17,2010-2015,Primary
egypt,380.111,2010-2015,Primary
equatorial guinea,3.131,2010-2015,Primary
eritrea,7.535,2010-2015,Primary
estonia,6.4005,2010-2015,Primary
eswatini,7.984999999999999,2010-2015,Primary
ethiopia,255.93400000000003,2010-2015,Primary
europe,2673.6457,2010-2015,Primary
fiji,3.671,2010-2015,Primary
finland,25.5605,2010-2015,Primary
france,231.7845,2010-2015,Primary
gabon,12.961,2010-2015,Primary
gambia,6.658,2010-2015,Primary
germany,241.845,2010-2015,Primary
ghana,121.304,2010-2015,Primary
greece,66.551,2010-2015,Primary
grenada,0.851,2010-2015,Primary
guatemala,101.97550000000001,2010-2015,Primary
guinea,34.861,2010-2015,Primary
guinea-bissau,5.371,2010-2015,Primary
guyana,4.055,2010-2015,Primary
hungary,36.675,2010-2015,Primary
iceland,2.96,2010-2015,Primary
indonesia,1698.932,2010-2015,Primary
iran,287.096,2010-2015,Primary
ireland,32.155,2010-2015,Primary
israel,61.83,2010-2015,Primary
jordan,57.946,2010-2015,Primary
kazakhstan,58.957,2010-2015,Primary
kiribati,0.614,2010-2015,Primary
kuwait,25.52,2010-2015,Primary
kyrgyzstan,16.089,2010-2015,Primary
lao people's dem. rep.,31.782,2010-2015,Primary
latin america & the caribbean,2914.7584,2010-2015,Primary
latvia,9.566,2010-2015,Primary
lebanon,35.833,2010-2015,Primary
lesotho,11.337499999999999,2010-2015,Primary
liechtenstein,0.337,2010-2015,Primary
lithuania,9.531,2010-2015,Primary
luxembourg,3.786,2010-2015,Primary
madagascar,108.10050000000001,2010-2015,Primary
malawi,44.980999999999995,2010-2015,Primary
malaysia,265.4815,2010-2015,Primary
maldives,3.602,2010-2015,Primary
mali,40.052,2010-2015,Primary
malta,1.748,2010-2015,Primary
mauritania,15.1925,2010-2015,Primary
mauritius,5.472,2010-2015,Primary
mexico,529.599,2010-2015,Primary
