kyrgyzstan,2014,14.1972
kyrgyzstan,2015,15.6386
kyrgyzstan,2017,15.7303
lao people's dem. rep.,2002,15.2627
lao people's dem. rep.,2005,14.1278
lao people's dem. rep.,2010,7.247
lao people's dem. rep.,2014,11.7574
latvia,2004,14.5018
latvia,2010,11.809
latvia,2015,14.1274
latvia,2016,12.8933
lebanon,2005,8.4213
lebanon,2010,5.5343
lebanon,2011,5.7338
lebanon,2013,8.5755
lesotho,2001,23.8489
lesotho,2005,32.4049
lesotho,2008,24.6976
lesotho,2018,13.893
liberia,2008,6.4541
liberia,2012,5.1843
liberia,2014,6.8935
liberia,2018,8.0627
lithuania,2005,14.5796
lithuania,2010,12.8588
lithuania,2015,12.2883
lithuania,2016,12.0252
luxembourg,2001,9.3011
luxembourg,2015,9.4372
madagascar,2005,18.033
madagascar,2008,16.2581
madagascar,2009,22.5858
madagascar,2012,20.3258
madagascar,2013,13.9894
madagascar,2015,16.9629
madagascar,2018,19.8182
malawi,2003,16.5526
malawi,2010,12.518
malawi,2013,20.4242
malawi,2015,21.5516
malawi,2016,17.1036
malawi,2018,15.7802
malaysia,2004,21.0129
malaysia,2009,18.4646
malaysia,2010,18.4062
malaysia,2013,19.4543
malaysia,2015,19.8108
malaysia,2018,19.7386
maldives,2005,13.015
maldives,2010,12.4606
maldives,2015,12.8908
maldives,2016,11.2815
mali,2005,16.2803
mali,2010,16.5039
mali,2015,18.1555
mali,2016,13.9039
mali,2017,16.5343
malta,2004,10.5549
malta,2010,15.7192
malta,2015,13.1509
marshall islands,2002,14.8142
marshall islands,2003,22.5088
mauritania,2004,8.1758
mauritania,2010,16.0353
mauritania,2013,11.4054
mauritania,2016,9.3306
mauritius,2005,17.0881
mauritius,2010,14.5732
mauritius,2015,19.4571
mauritius,2018,19.6478
mexico,2005,21.9038
mexico,2010,18.6426
mexico,2011,18.421
mexico,2015,19.0188
mexico,2016,17.9393
micronesia,2000,9.9651
micronesia,2015,22.3124
monaco,2004,5.926
monaco,2010,6.3632
monaco,2014,5.0089
monaco,2016,6.5966
monaco,2017,6.9806
mongolia,2000,16.0748
mongolia,2002,20.3115
mongolia,2004,13.5945
mongolia,2010,14.7111
mongolia,2013,15.3675
mongolia,2015,13.5471
mongolia,2017,12.6456
morocco,2008,17.4706
morocco,2009,17.2953
mozambique,2005,22.7182
mozambique,2006,18.55
mozambique,2013,18.9781
mozambique,2018,17.8806
myanmar,2011,5.9286
myanmar,2017,10.0971
myanmar,2018,10.349
myanmar,2019,10.4575
namibia,2000,21.9251
namibia,2003,20.3282
namibia,2008,24.8616
namibia,2010,26.1235
namibia,2014,7.6415
nepal,2003,21.3127
nepal,2005,22.2942
nepal,2010,16.0324
nepal,2015,16.9897
nepal,2018,14.1019
netherlands,2005,12.3359
netherlands,2010,11.6691
netherlands,2015,12.2097
netherlands,2016,12.8069
new zealand,2005,16.258
new zealand,2010,15.6885
new zealand,2015,16.3751
new zealand,2016,16.8201
nicaragua,2002,15.6878
nicaragua,2003,14.887
nicaragua,2010,22.7537
nicaragua,2015,18.6543
nicaragua,2016,17.9196
niger,2003,13.8455
niger,2010,18.104
niger,2015,18.5109
niger,2017,13.2152
niger,2018,16.7811
north macedonia,2002,8.6409
norway,2005,16.5484
norway,2010,15.2273
norway,2015,15.7281
norway,2016,15.9716
oman,2002,11.0625
oman,2005,10.0536
oman,2009,10.9492
oman,2013,11.0802
pakistan,2005,13.7775
pakistan,2007,15.4455
pakistan,2010,11.8647
pakistan,2013,11.514
pakistan,2015,13.1873
pakistan,2017,14.5448
palau,2001,15.3079
palau,2002,15.5377
panama,2002,16.9575
